_id,actorLink,actorName,actors,characterImageFull,characterImageThumb,characterLink,characterName,guardedBy,houseName,killed,killedBy,kingsguard,marriedEngaged,nickname,parentOf,parents,royal,servedBy,serves,siblings
61997c2bdee7e981f797108e,/name/nm0001097/,Charles Dance,,https://images-na.ssl-images-amazon.com/images/M/MV5BOTA4ODMxMzE1OV5BMl5BanBnXkFtZTcwMTM0ODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTA4ODMxMzE1OV5BMl5BanBnXkFtZTcwMTM0ODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0242185/,Tywin Lannister,,Lannister,,"[""Tyrion Lannister""]",,,,"[""Jaime Lannister"",""Cersei Lannister"",""Tyrion Lannister""]",,,"[""Gregor Clegane""]",,
61997c2bdee7e981f797108f,/name/nm5159884/,Meena Rayann,,https://images-na.ssl-images-amazon.com/images/M/MV5BYzdiYzllYjMtMGJmNC00NWIwLWIwMzEtOTM1Mjk4ZTkxZDM1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzdiYzllYjMtMGJmNC00NWIwLWIwMzEtOTM1Mjk4ZTkxZDM1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0539344/,Vala,,,,,,,,,,,,,
61997c2bdee7e981f7971090,/name/nm1788152/,Brendan McCormack,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg1Y2NiYTYtNDY0Yi00OGMwLWJjZjktZDVlNDE1Y2M3MTMzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzg1Y2NiYTYtNDY0Yi00OGMwLWJjZjktZDVlNDE1Y2M3MTMzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0294458/,Vardis Egen,,,,"[""Bronn""]",,,,,,,,,
61997c2bdee7e981f7971091,/name/nm1378721/,Graham Charles,,,,/character/ch0379226/,Varly,,,,"[""Goldcloak""]",,,,,,,,,
61997c2bdee7e981f7971092,,,,,,,Viserion,,Targaryen,"[""Pyat Pree"",""Great Master #1""]","[""The Night King"",""Arya Stark""]",,,,,,,,,"[""Drogon"",""Rhaegal""]"
61997c2bdee7e981f7971093,/name/nm0516003/,Harry Lloyd,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzIxMTU1OV5BMl5BanBnXkFtZTcwNzI2ODg5NA@@._V1_SY1000_CR0,0,1503,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzIxMTU1OV5BMl5BanBnXkFtZTcwNzI2ODg5NA@@._V1._SX100_SY140_.jpg,/character/ch0155775/,Viserys Targaryen,,Targaryen,,"[""Khal Drogo""]",,,,,"[""Rhaella Targaryen"",""Aerys II Targaryen""]",true,,,"[""Daenerys Targaryen"",""Rhaegar Targaryen""]"
61997c2bdee7e981f7971094,/name/nm3531913/,Elizabeth Webster,,https://images-na.ssl-images-amazon.com/images/M/MV5BOTZiNWE2YTYtZDA2Ny00ZmUwLTk4ZWUtZjFkM2JkYjFiNjE3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTZiNWE2YTYtZDA2Ny00ZmUwLTk4ZWUtZjFkM2JkYjFiNjE3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0506401/,Walda Bolton,,"[""Bolton"",""Frey""]",,"[""Ramsay Snow's Hounds""]",,"[""Roose Bolton""]",,,,,,,
61997c2bdee7e981f7971095,/name/nm0103195/,David Bradley,,https://images-na.ssl-images-amazon.com/images/M/MV5BYzU0YzZjMTktZDA2Ni00YTRhLWFkZTgtOTQ4Yjg2MmQ2OGUzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzU0YzZjMTktZDA2Ni00YTRhLWFkZTgtOTQ4Yjg2MmQ2OGUzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305328/,Walder Frey,,Frey,,"[""Arya Stark""]",,"[""Joyeuse Erenford"",""Kitty Frey""]",,"[""Black Walder Rivers"",""Lothar Frey"",""Roslin Frey"",""Ryger Rivers""]",,,,,
61997c2bdee7e981f7971096,,"Barry O'Connor",,,,,Wallen,,,,"[""Robb Stark""]",,,,,,,,,
61997c2bdee7e981f7971097,/name/nm5390029/,Lottie Steer,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0NjExMGMtYjJlOC00MWI4LTg5MTgtYTIzZTgxZjc2NDAyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0NjExMGMtYjJlOC00MWI4LTg5MTgtYTIzZTgxZjc2NDAyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0539881/,Warlock,,,,,,,,,,,,,
61997c2bdee7e981f7971098,/name/nm3209935/,Rob Ostlere,,https://images-na.ssl-images-amazon.com/images/M/MV5BYzE1Y2EwN2QtMzMzZS00MDZkLTg4ZjItN2NkNGNkYjAzZGVlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzE1Y2EwN2QtMzMzZS00MDZkLTg4ZjItN2NkNGNkYjAzZGVlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0171390/,Waymar Royce,,,,"[""White Walker""]",,,,,"[""Yohn Royce""]",,,,
61997c2bdee7e981f7971099,/name/nm1460176/,Sigur Rós,,,,/character/ch0506962/,Wedding Band,,,,,,,,,,,,,
61997c2bdee7e981f797109a,/name/nm1613839/,Ian Whyte,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304921/,White Walker,,,,,,,,,,,,,
61997c2bdee7e981f797109b,/name/nm1368643/,Ross Mullan,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304921/,White Walker,,,,"[""Samwell Tarly""]",,,,,,,,,
61997c2bdee7e981f797109c,/name/nm0516385/,Tim Loane,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304921/,White Walker,,,"[""Loboda""]","[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f797109d,/name/nm1872855/,Spencer Wilding,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304921/,White Walker #2,,,,,,,,,,,,,
61997c2bdee7e981f797109e,/name/nm4422708/,Claire Wright,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg0OTdiOTYtNjBlYS00ZjI1LWEzMTAtODExOWRhNDZhMWNhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg0OTdiOTYtNjBlYS00ZjI1LWEzMTAtODExOWRhNDZhMWNhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305043/,Wight Wildling Girl,,,,,,,,,,,,,
61997c2bdee7e981f797109f,/name/nm8199963/,Michael Patrick,,,,/character/ch0348391/,Wildling Rioter,,,,,,,,,,,,,
61997c2bdee7e981f79710a0,/name/nm0916037/,Bronson Webb,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NjU2MjIzNF5BMl5BanBnXkFtZTgwNzEyODI1MDI@._V1_.jpg,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NjU2MjIzNF5BMl5BanBnXkFtZTgwNzEyODI1MDI@._V1_SY100_CR16,0,100,100_AL_.jpg",/character/ch0171394/,Will,,,,"[""Eddard Stark""]",,,,,,,,,
61997c2bdee7e981f79710a1,/name/nm5624523/,Timothy Gibbons,,,,/character/ch0395356/,Willem Lannister,,Lannister,,"[""Rickard Karstark""]",,,,,"[""Kevan Lannister""]",,,,"[""Lancel Lannister"",""Martyn Lannister""]"
61997c2bdee7e981f79710a2,/name/nm4416560/,Ryan McKenna,,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305315/,Willis Wode,,,,"[""Mountain Clansman""]",,,,,,,,,
61997c2bdee7e981f79710a3,/name/nm0523047/,Simon Lowe,,,,/character/ch0305323/,Wine Merchant,,,,,,,,,,,,,
61997c2bdee7e981f79710a4,/name/nm0214343/,Donagh Deeney,,,,/character/ch0306456/,Winterfell Shepherd,,,,,,,,,,,,,
61997c2bdee7e981f79710a5,/name/nm1613839/,Ian Whyte,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFjMTczNTQtNzE5MC00ZTI1LWI0ZGMtMTA4NGU2ZGQ5ZjRkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFjMTczNTQtNzE5MC00ZTI1LWI0ZGMtMTA4NGU2ZGQ5ZjRkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1._SX100_SY140_.jpg,/character/ch0524621/,Wun Wun,,,"[""Lyanna Mormont""]","[""Ramsay Snow"",""Lyanna Mormont""]",,,,,,,,,
61997c2bdee7e981f79710a6,/name/nm4744043/,Sam Coleman,,,,/character/ch0238584/,Wyllis,,,,,,,,,,,,,
61997c2bdee7e981f79710a7,/name/nm1996829/,Nonso Anozie,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NTA5NDA3NF5BMl5BanBnXkFtZTcwNzY2NDg1Nw@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NTA5NDA3NF5BMl5BanBnXkFtZTcwNzY2NDg1Nw@@._V1._SX100_SY140_.jpg,/character/ch0303950/,Xaro Xhoan Daxos,,,,"[""Daenerys Targaryen""]",,,,,,,,,
61997c2bdee7e981f79710a8,/name/nm2247629/,Gemma Whelan,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzU5ODk0MV5BMl5BanBnXkFtZTcwMzEyNDY2OQ@@._V1_SY1000_CR0,0,1503,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzU5ODk0MV5BMl5BanBnXkFtZTcwMzEyNDY2OQ@@._V1._SX100_SY140_.jpg,/character/ch0300217/,Yara Greyjoy,,Greyjoy,,,,,,,"[""Balon Greyjoy""]",,,,"[""Theon Greyjoy""]"
61997c2bdee7e981f79710a9,/name/nm0162281/,Enzo Cilenti,,https://images-na.ssl-images-amazon.com/images/M/MV5BZDgyOTFhMzktNWE5MS00YTY3LTk0YTYtMjkyMjFkODIxOTJiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZDgyOTFhMzktNWE5MS00YTY3LTk0YTYtMjkyMjFkODIxOTJiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0470706/,Yezzan zo Qaggaz,,,,,,,,,,,,,
61997c2bdee7e981f79710aa,/name/nm3310211/,Rose Leslie,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDA1Njk3Nl5BMl5BanBnXkFtZTcwOTQ2NDk4OQ@@._V1_SY1000_CR0,0,724,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDA1Njk3Nl5BMl5BanBnXkFtZTcwOTQ2NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0304492/,Ygritte,,,"[""Old Man"",""Guymon"",""Mole's Town Whore"",""Pypar""]","[""Olly""]",,"[""Jon Snow""]",,,,,,,
61997c2bdee7e981f79710ab,/name/nm0889338/,Rupert Vansittart,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjgwNDc4NGQtMmQyMS00YjMyLWFhZWUtZmM0MjRkYmNmNGExXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjgwNDc4NGQtMmQyMS00YjMyLWFhZWUtZmM0MjRkYmNmNGExXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0524546/,Yohn Royce,,,,,,,,"[""Waymar Royce""]",,,,,
61997c2bdee7e981f79710ac,/name/nm0535837/,Francis Magee,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjZWMwZWItYTdlNi00N2RmLWFlYjQtZTZlYTIxYTRkMWJlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjZWMwZWItYTdlNi00N2RmLWFlYjQtZTZlYTIxYTRkMWJlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0251493/,Yoren,,,,"[""Amory Lorch""]",,,,,,,,,
61997c2bdee7e981f79710ad,/name/nm5502295/,Matteo Elezi,,,,/character/ch0153996/,Young Benjen Stark,,Stark,,,,,,,,,,,
61997c2bdee7e981f79710ae,/name/nm5309709/,Nell Williams,,,,/character/ch0159526/,Young Cersei Lannister,,Lannister,,,,,,,,,,,
61997c2bdee7e981f79710af,/name/nm8108764/,Cordelia Hill,,,,/character/ch0543804/,Young Lyanna Stark,,Stark,,,,,,,,,,,
61997c2bdee7e981f79710b0,/name/nm1519719/,Annette Tierney,,,,/character/ch0305018/,Young Nan,,,,,,,,,,,,,
61997c2bdee7e981f79710b1,/name/nm7075019/,Robert Aramayo,,,,/character/ch0154681/,Young Ned,,Stark,,,,,,,,,,,
61997c2bdee7e981f79710b2,/name/nm7509185/,Sebastian Croft,,,,/character/ch0154681/,Young Ned Stark,,Stark,,,,,,,,,,,
61997c2bdee7e981f79710b3,/name/nm7509186/,Fergus Leathem,,,,/character/ch0171391/,Young Rodrik Cassel,,,,,,,,,,,,,
61997c2bdee7e981f79710b4,/name/nm0503319/,Gerald Lepkowski,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTJjYzk1MGMtNjE3Mi00NjE2LTkzMWUtNGRjODVlY2JmMmI5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTJjYzk1MGMtNjE3Mi00NjE2LTkzMWUtNGRjODVlY2JmMmI5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540870/,Zanrush,,,,,,,,,,,,,
